donation_id,amount,sybil_score,tx_hash,created_at,donor_id,proposal_id
c2b7f651-924e-4b60-ac00-6e2b99eef56a,41.74696953,0.023153,0x6aa93852e3394a61abc60da971f32026,2025-08-16T00:49:04.739361,39b6a316-c8a3-48c0-8aca-37e954b3ef76,a89850e4-f7f9-4cc3-b7ea-7b2dbb26d50b
ff725609-9a53-4318-bd2b-3e3afd80e0ce,106.64124951,0.220651,0x14ae99c895d345ec9f85aea9b267bdf7,2025-06-21T13:02:58.233914,ded4ab48-7b3b-4db3-aad5-91542c717db1,a89850e4-f7f9-4cc3-b7ea-7b2dbb26d50b
fb9ce1fe-9941-4b8d-bff7-835ba78debed,60.5867544,0.154172,0x57ca185ee9584de3bb394b9fd4ec2352,2025-08-13T23:10:13.918775,67f990e3-b1e7-4eda-b519-7d94fd65359b,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
b0fb6e82-9020-408f-8dfc-a6cdf313add1,178.912225,0.09228,0xaa58586b56af447ba468c56eb0d543a2,2025-10-08T22:33:54.004142,91cda798-c0e1-48ce-bf32-3f634a386113,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
d122ae2f-937a-4026-94c4-bd2573c92c81,103.16735546,0.045332,0x8c6b4e9de7b44e7b9a4ae2a342580158,2025-07-22T17:37:48.750165,8321ce4a-d16c-4a9d-a793-74dbc28350f6,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
736742f5-b825-4a89-bca9-4b39a6e05bef,249.76940381,0.005599,0x841d779af5ca495a898ef266099391ff,2025-11-07T01:25:02.625814,7e064742-c39a-488b-954b-e8d251fe489d,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
85bf4cba-31b8-440f-a1c9-bf4ac1d56d08,216.50349682,0.134361,0xfb17f6111633408499065c6b239a4192,2025-10-09T00:03:07.729187,83427ea8-9f23-4366-bdc1-0c440a88a6d6,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
e525aed4-9d72-4e70-98d6-29712146ee48,41.11439996,0.189389,0x4c3ad075ad804a748facb52fbbad0f60,2025-09-16T06:56:20.584658,432d51f2-f752-4dd1-a317-26fcfa0f4d1c,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
59884654-4a43-4d4e-9741-07dd8613fb39,60.66012963,0.088321,0xb3f758b9e83a4b83a3fe8798f3d0c2b3,2025-11-17T04:08:59.317832,1e3f8d42-c217-4031-b6f3-567285cdd83b,e1e76ca0-f4c7-42d3-aa76-eaaacd0c1c14
37d94548-dc2a-43b4-86cf-613043f35db1,92.80222021,0.042886,0x83462df1378448aa85584ba890ee730c,2025-07-27T04:28:39.142629,a07d180b-9059-4e5b-9a6b-a81d66d2a800,6225c010-d4ad-404d-b6ca-3b49fd74deaf
ac423f20-d597-4928-8b4f-292fe972b7f8,4.20651364,0.126024,0x3d32809b825a498486dc879d4fa6c570,2025-09-04T06:04:49.303773,432d51f2-f752-4dd1-a317-26fcfa0f4d1c,6225c010-d4ad-404d-b6ca-3b49fd74deaf
753b180a-6a47-4318-90a5-605bc7ec2928,95.72008149,0.049563,0x3143596287cb4d47ada0b4bb5845bff7,2025-10-26T01:47:23.443499,2d7a5b58-a13c-40bd-9a93-4c607275f9e0,6225c010-d4ad-404d-b6ca-3b49fd74deaf
4b67d0d4-6150-455a-8485-93553d4436e9,90.93789094,0.074578,0xa5888125c6c24c28b1c86278c7bae776,2025-08-28T02:28:09.664772,feb0f72e-0ae2-42cc-8262-3221053c42fc,6225c010-d4ad-404d-b6ca-3b49fd74deaf
ca5b2021-a1ad-4a52-87d6-62a4386aa7f1,27.32793585,0.059412,0x689c5c4df8244cfab0380c2a91925286,2025-09-01T16:52:09.407767,bf5506ba-5bad-48e1-8836-5840c6f9dad1,6225c010-d4ad-404d-b6ca-3b49fd74deaf
2f736aaa-cebe-4f38-935a-7aa455613e57,259.75355979,0.253407,0x7408362221e240bbb5e830b6c546f2da,2025-11-01T04:18:58.477045,1e3f8d42-c217-4031-b6f3-567285cdd83b,6225c010-d4ad-404d-b6ca-3b49fd74deaf
280fba28-a3b3-48a2-9144-fe83e57e9a00,26.15315926,0.156204,0xd051126bd87b411bb677564948f356f6,2025-09-27T14:53:38.723725,1706eed2-f49a-413a-840c-d9fbc3304261,6225c010-d4ad-404d-b6ca-3b49fd74deaf
44c097ce-cf3d-4b5b-957e-489efb3ae495,253.31747333,0.215872,0xf9d65f6f0a4d4e809bf1cbcb21d1d83e,2025-08-04T21:11:21.790549,251cd97a-6918-4690-87c1-6cbea1a81c14,6225c010-d4ad-404d-b6ca-3b49fd74deaf
c84f6f41-c92f-4e04-b711-16fed99dab65,44.81811542,0.091695,0xa13af4792e73439ea87a032f390276fa,2025-11-05T01:02:24.827235,21e6e6cd-2387-49ab-bf83-cfc2d63a595a,6225c010-d4ad-404d-b6ca-3b49fd74deaf
fdeba03d-0e87-48d1-b6c1-7594a5e5efc3,17.95420173,0.027129,0x0853bc9f657d408eb68996e2e8ff6c7b,2025-08-03T17:14:52.413903,4e0f3df2-a460-427a-b8b0-f513873db35e,6225c010-d4ad-404d-b6ca-3b49fd74deaf
61fe77b4-99a2-4dd5-b4da-871e043754d5,168.44506967,0.062069,0x918508b64d554e3ab6fbc3029c7b7b90,2025-09-21T11:28:41.175503,293778e4-d8f2-44ac-a888-0666b7f3365e,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
db0cc5b3-0594-45dd-99ae-054abcae8612,16.92198978,0.105046,0xd2b0ce712a644371864dbf319f1969e2,2025-11-02T10:13:30.000051,7755d72a-ead6-4b20-a9a0-e34e10c1065d,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
e5301113-5062-4393-8f26-0ccd7e465ae0,17.59717425,0.067131,0xe325e5865e6f49e381e289b2c79c7ffa,2025-08-18T07:38:28.388957,4949e767-27dc-49c3-a639-7393c7907a9e,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
da09c7e3-7f78-44f1-a0c2-9022a3209d59,42.66534132,0.085705,0xf5f288f7cee248f69a8f93d5bc21902c,2025-10-19T11:11:38.366762,d53255ce-3520-4a9c-9f9b-815941396420,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
87142223-331f-4bf4-a6d0-e1463146643e,69.12829876,0.048091,0xc089ab538d9b45e6a6ce5003d6fcc1a1,2025-07-21T03:39:14.431870,4f398349-7ffe-42ef-a3fd-6748e2eedcca,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
704abe6b-9ed2-41d7-a12f-51239c0e799d,368.57821521,0.210497,0xff04a5ae7fc541ed9744cc3675288068,2025-10-04T11:34:00.256669,bf5506ba-5bad-48e1-8836-5840c6f9dad1,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
fb308fbc-5449-4779-9267-8db4eadb672e,17.43940558,0.034781,0x1948076862c14a33a94452033b18d7fc,2025-09-23T09:07:01.885102,eaac09bf-704f-4233-891e-63f39478c9f2,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
e322fb33-606d-4f7c-b7f0-b9ac3a940fc2,124.08483984,0.101251,0xb7ed700e05684cbea80548ae3053d64e,2025-11-27T21:25:33.788855,1e3f8d42-c217-4031-b6f3-567285cdd83b,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
19d5f234-ee2d-426f-8142-d750f1185808,112.08964151,0.066573,0x86d14b3653b3448599f1e3a8017d0a8c,2025-11-09T10:03:11.531052,1706eed2-f49a-413a-840c-d9fbc3304261,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
3ccf8506-1f47-456c-8547-ce2911217ff9,77.9336527,0.0284,0x9b59335e3d5447b5a283b2f12811a7fc,2025-11-20T02:40:46.348470,cf7e0f5c-1f48-4d93-b185-1048cfb8bb2b,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
27d0ee16-a035-4fdb-87ce-4b8354297a76,109.04237156,0.176418,0xd7232f34e9944b4d997acc8a7a64d1e2,2025-09-20T06:29:40.367953,0f67c3b2-0416-4b10-87bd-8a0b6c7b4e9c,612a16c7-997b-4a0b-9f23-7fe48a5f92bc
bbe094d3-bfab-47e8-b63b-c31a28ad5719,59.6301732,0.083618,0x680826f6d664442badcb87e570c8466c,2025-07-29T22:53:09.667556,ba45dc98-69dc-43c2-86b1-4efd28a8c803,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
ef121c91-04ab-4e15-938a-306327a7fefa,33.16028028,0.047431,0x655557484fb448839053e90940996114,2025-08-02T19:46:01.396100,eaac09bf-704f-4233-891e-63f39478c9f2,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
b3b41071-1058-4b10-be6a-87b97f84188b,44.64422699,0.201375,0x420450a2e07e448397b7de2e52503aac,2025-10-20T04:39:09.936847,0f67c3b2-0416-4b10-87bd-8a0b6c7b4e9c,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
c3d1064b-e0cf-473e-9985-f96b5c45129f,28.59599355,0.186624,0x3a55ff807a354956857693cbb5d5d260,2025-08-31T14:36:55.906275,324b2465-8c77-43c8-8c90-a17e7af9b37d,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
9b350dc5-1218-4f43-916c-51573e0e3fda,150.02040425,0.045106,0xccdaa5f6482e45398560f7da8588dba0,2025-07-19T08:57:07.463485,b6e1a00c-fe12-4a2a-ad73-62cee27b9ce2,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
5fa0a116-9a0f-4ad5-963f-b4f54584ebe1,206.09539546,0.022193,0xd04d215d258a4fa69245992178c937bf,2025-10-02T11:17:45.273266,73ace351-b9bb-4581-a42c-865922aab839,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
a0de99fa-47cd-4878-8aa0-eda3bc38b6de,309.15337886,0.032499,0xdac6dad282f9408f916b357d55b543b6,2025-07-23T12:27:56.809483,0f67c3b2-0416-4b10-87bd-8a0b6c7b4e9c,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
12cc7bd5-ea99-4050-aecf-9ec1520756d2,222.62381418,0.091735,0x4d14fc1a9ffd441895db708f02846d27,2025-08-04T20:34:06.307253,b4c9cd2c-39df-4603-ae7a-6534c59c0674,2b76fc00-03e4-4263-b5e0-1fed6744fcd0
082852d1-1683-4e1e-89db-0df2c7b56bea,552.43080808,0.054698,0x491cb39e15934636ab077f3f6f834ad3,2025-07-20T00:49:05.045115,4f398349-7ffe-42ef-a3fd-6748e2eedcca,e2365aaa-3563-490f-9a0e-6bc87af08c11
1e1fb012-ecf0-4836-9014-4937846fb8b7,38.21244989,0.033903,0x36ded268c64b412d99e15edebd3077bd,2025-10-22T15:28:35.426559,89dfb33f-cfb5-4e52-8cf2-b7a5f55fb806,e2365aaa-3563-490f-9a0e-6bc87af08c11
b9f17351-04b5-4cd1-84f8-27be88193114,43.09904308,0.068872,0x43bd5081e2c04259ab76a73a037dff8b,2025-09-22T04:40:46.860383,3acca2cb-0f7f-47ce-b80c-776ef4928ece,e2365aaa-3563-490f-9a0e-6bc87af08c11
d94a1959-6f72-4105-bc63-f18f465c69ed,92.25881356,0.024031,0xd6565c4326a849d2b7037c772d84afc3,2025-07-20T20:25:28.414281,814b238d-c041-4284-a729-199dac1c0adb,e2365aaa-3563-490f-9a0e-6bc87af08c11
a5e80bca-1c84-4cb2-a449-f4d031629508,16.40468919,0.080458,0x92c8a7aea4b345708e0d69c3bb2e6838,2025-08-19T17:29:25.311894,58e43fb1-9c73-4c8e-a714-3ce2cbbc0856,e2365aaa-3563-490f-9a0e-6bc87af08c11
e536d152-e9f3-42e3-99ef-1341b8c9bb28,38.68060652,0.136502,0xd2ad0a26b12843d1892a2a66dc8d788e,2025-11-23T07:22:00.356078,eaac09bf-704f-4233-891e-63f39478c9f2,e2365aaa-3563-490f-9a0e-6bc87af08c11
cea9a6da-35de-41ae-9da8-e19eacb3b293,149.72277264,0.13383,0x2e4fb7b9e63e424ab59549abb0c1ab78,2025-07-05T06:13:24.958381,89dfb33f-cfb5-4e52-8cf2-b7a5f55fb806,e2365aaa-3563-490f-9a0e-6bc87af08c11
da88879d-c919-4074-8cb3-1b5762f80b06,145.03905707,0.130573,0xf192f4eef5044403af2f75ecbe3e86fa,2025-09-21T18:04:23.835450,0b484c34-6762-49f0-96d5-f5a8810edee9,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
87dd4314-0285-46f6-a0e8-f6ba3e142c1e,96.75243359,0.038353,0xba1e43258f5c4a72a74f6bb167e5c1dc,2025-09-17T04:47:17.813731,32525c22-2ed4-4c47-a0af-a5479550e2eb,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
5f6bdd1c-540c-4b4a-9f65-f572ed043358,67.12541624,0.170774,0xb2233eac39c243e4a3e9bcc6a68744ca,2025-06-21T18:00:36.864629,88ce1eb3-99e9-4dc7-b304-7d1cfb389321,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
3d8722a0-47fd-4a8f-a072-21b75b29e1d3,189.10325232,0.097231,0x8cd429423b534953b6af694939cbd5d6,2025-07-13T12:44:51.848976,bf5506ba-5bad-48e1-8836-5840c6f9dad1,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
ee042a03-f808-4e4b-82b4-3b19a0a0f450,2.75865449,0.086465,0xd307127ea75d472da4e3bd8ca0c23190,2025-11-08T15:24:11.944633,b6e1a00c-fe12-4a2a-ad73-62cee27b9ce2,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
88ea7d67-059c-449e-8def-5a27213b1408,186.36283621,0.089747,0x77bf0d77c81040f99793a5c5caf701d5,2025-11-29T16:33:15.570657,4f398349-7ffe-42ef-a3fd-6748e2eedcca,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
606e57ac-23cd-4b13-97da-b91eaeda080f,221.51580995,0.269046,0xc67bf95fcf9647b2beda6c6035df5923,2025-07-15T08:05:58.423171,8fdf357d-c352-491a-8bd3-584c79a82bcb,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
6178ac23-63b7-4ab1-bc17-b54b7d0f9591,113.82744717,0.050469,0x790322374295424394511481e83298a7,2025-10-07T10:02:29.741069,4ef77c14-41cd-4af8-87f7-e9de3033dd6c,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
b059c41c-993f-487d-bdad-cca2bbe74050,43.17123774,0.015556,0xaf14a86bd82a42998db9d8f6d6b8f240,2025-10-29T15:47:23.103796,ba45dc98-69dc-43c2-86b1-4efd28a8c803,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
acf3310a-2b9d-41fb-a9a8-4ccd133c685e,15.0176682,0.050992,0xec345dc2e843440a9c101b61d81a02a2,2025-08-31T09:56:00.364786,8a1cbd4c-3a38-40b5-a4ee-95c9928ee4ca,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
e8f67b4e-4f65-45b1-ab8c-ddc8a10882c7,155.37385584,0.03955,0x6ec487d6600f4e0580a9417dd8871ae1,2025-09-13T18:12:21.631324,17d97750-9d70-4940-a4d1-ddfdccc997c3,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
1e4f74c6-07a2-4e56-bea4-e038900a5d6b,232.20224205,0.128136,0xde6b849bda6747289981cccdfa8e24d7,2025-09-09T15:10:20.366092,0f67c3b2-0416-4b10-87bd-8a0b6c7b4e9c,1d28ca4a-6adf-44b1-83a0-4c5cb285fd8d
b979fcab-962d-427f-a975-7505561b7903,169.33059646,0.111317,0xa6407cdda8814fb083e7d8f4292b3920,2025-10-22T10:56:55.203950,bcc89955-20dc-4571-a131-ef3d9720438d,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
62e91210-c1f2-4aa7-847e-049964465942,92.96980396,0.138108,0xd7e886d59df94f18853309800766d919,2025-08-24T15:21:11.229299,d8d7a678-7553-4c55-8131-815b77c118a3,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
077b5032-4f4d-48b8-92a5-b0fce804163d,15.94323221,0.047412,0x3fe59b5ac9e74a7b9233d364b7cb6882,2025-10-14T08:48:46.328527,db8125c9-5ec0-4818-875e-d2852654fe31,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
24d7ff77-d312-4d57-acc6-f743982adcc1,19.09852118,0.043576,0x6306cd14bb2b4e76bb3e3afc94019a16,2025-10-15T21:10:12.978747,53e130f4-2b7f-4fa5-b6fb-a9bd09181dbe,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
a3a85a14-f594-4374-8993-9e46a1272cf5,15.63390795,0.173988,0xa3e81c7f68624b35a34fb93be0b1db10,2025-07-27T07:33:45.859740,e7236a17-41a7-4b44-bd26-abae956f99fb,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
5646ef62-2d5e-4ea8-bcec-07cddeff8af8,205.97507005,0.062216,0x69dd0e1992ab43c79cf509ff35d566e9,2025-09-07T01:38:09.451697,02fd55c7-9d16-4b66-8378-7d8029abe1aa,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
3c61b4cb-3fb2-46ba-9bb2-3a03f9ea65d0,33.91456424,0.03834,0xde2195a24ade4b7f9f4771b0cdde81b6,2025-07-05T21:32:50.504505,762b6014-d773-4106-a3d5-edcdbef10fa6,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
f14cc22f-9228-4f6c-b27b-5a9c4efe472f,65.85269463,0.01933,0x4ff038ded4bd4f1c9a717e1e69236609,2025-08-21T04:13:08.813223,d8d7a678-7553-4c55-8131-815b77c118a3,1a03f734-b8cc-43d6-8c7a-fa71bf6519a1
50a5fce6-7d06-401d-badd-1dabaa4e6861,203.4251285,0.178902,0xba0d2e5020e14b9ebf998ad62862683a,2025-11-30T20:07:21.102709,7755d72a-ead6-4b20-a9a0-e34e10c1065d,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
9f19540f-620a-44a3-9321-aafa2f078104,11.33956712,0.23417,0xbfee3b6867ae4547b67a3d8404be9a61,2025-11-18T11:06:53.494639,2263fb28-9e2d-4985-ae09-3da7914d5ae5,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
b23ffb56-092c-449c-a576-52f2a579eb0e,69.44580354,0.027672,0xd0e22dffa35f4950bda7cb360d9a253a,2025-09-20T22:11:52.811047,89dfb33f-cfb5-4e52-8cf2-b7a5f55fb806,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
b5c4dd5e-e267-47f5-8083-3191cd4fbc2c,78.95706706,0.113418,0x84b44b8f463c4c229c47da5d5be7af3c,2025-11-17T22:23:00.473238,bf5506ba-5bad-48e1-8836-5840c6f9dad1,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
b9c3cc0e-3cf8-4a4b-b1cc-251a1ce88d01,497.81244563,0.090388,0x49edb394487e4264a79c0d8fa31709eb,2025-07-23T00:11:06.110883,39b6a316-c8a3-48c0-8aca-37e954b3ef76,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
945e0e75-41c6-4975-9962-23984fd4eaf3,191.88557935,0.148413,0x7d02ed1fa0f140579bc50c11f4fc7a83,2025-06-09T07:33:37.072915,c90ad2dd-0a6d-4833-b4e6-4a1903e559c3,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
c5bc3a78-0014-4944-8112-b116303dfd6b,217.2037482,0.115174,0x1b807f1e63bf4f21827313cb273ba506,2025-11-16T04:14:28.340217,4f398349-7ffe-42ef-a3fd-6748e2eedcca,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
bff54957-b6d5-4f9f-a880-0e614e955de8,72.36457534,0.121685,0x70e7a706029b4e59b19ac71b81a270c6,2025-10-01T15:21:41.131919,bb307a90-4030-4f6e-b385-454320760d26,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
03528c54-0ed3-47fc-94c2-584c9d51d33b,105.52882147,0.053975,0x4794f1457798448383004fd4fee4ea0b,2025-11-21T06:52:18.516541,2263fb28-9e2d-4985-ae09-3da7914d5ae5,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
6fe6160f-e9e3-4acd-b9a3-8889f3cc0a55,224.25774097,0.133278,0xa8da722f32a24183a3ee010cf1c5a92c,2025-10-06T22:15:56.394482,409db1f9-30a5-4867-a0c5-924f47c6dbce,a4a615f5-beb1-4b4e-91ea-00f9af4904bd
3ab29f54-96d2-47d4-83c6-4d70c8ed551c,28.75335446,0.10739,0x90a3d6eb3552409c9fe6a5041f132505,2025-07-06T09:28:56.772505,d8b5187b-e941-40e9-9e98-3ee849d9cff0,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
0f9b2fba-9b48-4cbd-bf24-2ad7b786d676,177.13677619,0.17587,0x44f2ab90e0ae41ad93d4076719c91818,2025-11-24T22:54:13.646657,83427ea8-9f23-4366-bdc1-0c440a88a6d6,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
4a62de50-b626-4c7c-8762-0587cbec244c,205.06546329,0.054274,0xa494a8df8e434f57897546533792a087,2025-09-11T15:32:04.862196,b6e1a00c-fe12-4a2a-ad73-62cee27b9ce2,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
b3e94a6a-9003-469b-8f00-4e366ac9b333,144.6933976,0.187262,0x882c1110fb744022a07c54ec48b765cd,2025-07-04T13:46:53.568272,e7236a17-41a7-4b44-bd26-abae956f99fb,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
e3cebfed-3321-484b-8b05-b197c1fc069e,266.68426337,0.020988,0xd995047c5fe64dfbb2e3de4e641daaeb,2025-09-08T14:38:25.823772,bf5506ba-5bad-48e1-8836-5840c6f9dad1,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
84ddaf0c-831b-4162-bcf5-46d1294d1c19,140.43334323,0.129037,0x686790c59af94a6d91b59fd37dcd72e0,2025-09-10T03:55:20.165398,4f398349-7ffe-42ef-a3fd-6748e2eedcca,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
3d595627-62be-47fa-89fa-c372babf99d4,124.20011679,0.025471,0x861ba7b1725449bdb8c064349eebb84e,2025-06-23T03:28:02.789570,70a5288d-2c0f-4a81-9445-e5336e50c957,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
3a74f568-6533-4501-8ce3-1c62cef0773c,110.50012152,0.128964,0x931802b8f9ca4128a7692397ee823551,2025-06-13T08:03:40.948070,51bbccc2-5881-473c-b765-853dd5ca8fd5,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
7454d450-5602-411b-bb75-f5dfd851bb3b,246.39175154,0.02501,0xd0f533ac7c384b729eb59db514ff6e0d,2025-11-28T17:35:27.856647,89dfb33f-cfb5-4e52-8cf2-b7a5f55fb806,7e5c5f7c-d4bf-45f5-abc0-9c146cdaeac3
caba8f80-ec76-479b-8b67-ab8828a91655,155.69423612,0.094695,0x3535a56b061f4f9491f053557aa42918,2025-10-19T03:50:24.118849,73ace351-b9bb-4581-a42c-865922aab839,0d639fbd-c283-4a81-ab6f-7f62a413b918
7f64fa1c-61be-4e13-98b5-c68726318aab,102.6639978,0.06501,0xe462ed9121d943a7b6e1b33e877fbde0,2025-07-28T21:59:28.693544,75834d7f-2f9d-4da1-988a-5f367e0ef7d1,0d639fbd-c283-4a81-ab6f-7f62a413b918
ca0f9638-051d-4427-a14d-b9d3550f9453,39.00884441,0.256831,0x3a13757f331a44a4bc9b821d64f76a77,2025-06-09T09:36:06.940616,75834d7f-2f9d-4da1-988a-5f367e0ef7d1,0d639fbd-c283-4a81-ab6f-7f62a413b918
b2f74fb1-8370-4e8b-92c8-b5a16e41a3e0,106.92125129,0.075359,0x685bdb710c88436ab4511c52dedf39e1,2025-08-24T23:49:37.996117,ded4ab48-7b3b-4db3-aad5-91542c717db1,0d639fbd-c283-4a81-ab6f-7f62a413b918
3cb172d3-e397-40a4-a0ab-d2d450c01f8a,134.53384318,0.18621,0xf549b918c9f9465da499204db2349da4,2025-09-07T07:01:36.906420,2d7a5b58-a13c-40bd-9a93-4c607275f9e0,0d639fbd-c283-4a81-ab6f-7f62a413b918
d39a04cb-28ea-4f45-820c-cb42545b82d0,125.52310361,0.065855,0xbd259604b9b746bfb799ffd7243a3085,2025-10-03T11:52:48.677254,19481707-89a6-4618-8885-cdddccd01b8b,0d639fbd-c283-4a81-ab6f-7f62a413b918
bb94a0dc-1d69-4aac-8288-d5a7765a43c3,186.45909262,0.117578,0x4e61912de8ad416baad73f9391938ad3,2025-07-27T05:22:25.981292,b55fe0f6-8122-4757-a7ce-2252fe6abbf8,0d639fbd-c283-4a81-ab6f-7f62a413b918
2b23248a-9196-4306-b363-cd8476ac483e,18.82211026,0.00879,0x5e8f28b51b6b43d68b6abdba501be95b,2025-11-19T15:09:23.599233,b37cfb9c-4693-4252-8be2-95d7085d9301,0d639fbd-c283-4a81-ab6f-7f62a413b918
801b5567-e66e-4ad8-89c3-3cee059b6538,51.21437422,0.171936,0xb67a471e085c458fa237eecc01bef316,2025-11-22T17:03:28.958498,e7236a17-41a7-4b44-bd26-abae956f99fb,bc4e39f3-c8be-43a2-a087-95189c68117b
d6c94f80-1d7c-4b24-9693-105dbcded83f,76.37701052,0.064183,0x8128990d731c4e12a4ef778c065b799c,2025-11-26T20:10:55.931413,88ce1eb3-99e9-4dc7-b304-7d1cfb389321,bc4e39f3-c8be-43a2-a087-95189c68117b
531ac33f-f0ce-4778-83ee-0b4f76db2b69,75.51099007,0.009487,0xb0aac3ed6a524645a4dd964f36013042,2025-06-24T10:25:57.062241,19481707-89a6-4618-8885-cdddccd01b8b,bc4e39f3-c8be-43a2-a087-95189c68117b
03626935-1d48-41f3-bbe5-2538493015ea,45.30979833,0.044984,0x6b552899ce264002bcb3052021a5c0d8,2025-09-05T16:52:36.726544,bf5506ba-5bad-48e1-8836-5840c6f9dad1,bc4e39f3-c8be-43a2-a087-95189c68117b
3052e597-59fb-4afc-a539-dcfebcad0827,208.33535723,0.080648,0xc46dc546ab324b369b9d7ca1878ab52d,2025-08-18T15:36:32.751388,ded4ab48-7b3b-4db3-aad5-91542c717db1,bc4e39f3-c8be-43a2-a087-95189c68117b
395e776b-0794-4344-b8cf-ca4c518bffab,116.28363342,0.040235,0xeca3ae34b6f84019b505a99dfb3a496c,2025-09-15T04:26:53.965411,db8125c9-5ec0-4818-875e-d2852654fe31,bc4e39f3-c8be-43a2-a087-95189c68117b
b2136490-acde-4933-8f88-4fca65f51e16,96.10554657,0.072914,0x2b5c082c45644d64af3743da906e04d5,2025-11-24T04:25:13.608927,a284c468-44e1-428e-a8a9-637fa0c7001f,bc4e39f3-c8be-43a2-a087-95189c68117b
e5a30662-4579-45e4-b679-1a9661237585,162.04111932,0.11465,0x9abb2f96b2594158a39fc00cc111b553,2025-10-16T03:24:10.815600,99dc0da8-cc71-402b-aec7-e76513b94352,2d118f97-ae97-4534-a112-8adcfd396700
b934820a-b86c-4ecd-9503-8f7189a8cfe1,50.241654,0.11003,0xd6d9d8f57e5f40198cc68d18ccfedd8f,2025-08-01T15:01:06.159018,c90ad2dd-0a6d-4833-b4e6-4a1903e559c3,2d118f97-ae97-4534-a112-8adcfd396700
0280e1eb-ca58-48c5-bc55-2bf0307b32e4,69.54004287,0.111608,0xee997f16437245d9ae51ccec2fd882e1,2025-08-28T21:36:00.436453,19481707-89a6-4618-8885-cdddccd01b8b,2d118f97-ae97-4534-a112-8adcfd396700
78e884b9-d3b2-4711-a44b-326a5da46788,12.27651609,0.128978,0x7eb702b35d334f1d9e46338338f03ecf,2025-08-16T12:37:10.722989,b6e1a00c-fe12-4a2a-ad73-62cee27b9ce2,2d118f97-ae97-4534-a112-8adcfd396700
277567d7-22eb-48a8-a3b5-b76b2149386a,18.11173348,0.037248,0xec089374987c45a08f41e51a8d2a540b,2025-08-20T13:24:03.009106,42b8906d-6f8b-4b94-8267-d5987388ed7c,2d118f97-ae97-4534-a112-8adcfd396700
